丹阳13路,34,119.606956;32.050243;119.60434;32.038555;119.604622;32.038441;119.611206;32.035717;119.610779;32.034885;119.609451;32.031361;119.609451;32.030998;119.61039;32.022747;119.609344;32.022732;119.596504;32.024185;119.596397;32.023972;119.594002;32.018433;119.59449;32.018429;119.60537;32.018402;119.605377;32.017399;119.605415;32.011471;119.605011;32.011471;119.601265;32.011452;119.601265;32.011292;119.599991;32.005024;119.599251;32.005005;119.592827;32.005402;119.593277;32.004208;119.596451;31.998247;119.59639;31.998178;119.597275;31.989849;119.597366;31.989859;119.605751;31.99065;119.605698;31.990541;119.605705;31.988043;119.604279;31.988029;119.600188;31.985499;119.600338;31.985326;119.604652;31.982664
丹阳15路(支线),26,119.50666;32.073692;119.519691;32.05965;119.519698;32.059656;119.529877;32.055443;119.530167;32.054859;119.53154;32.045685;119.532059;32.045128;119.535789;32.03931;119.535973;32.038345;119.537117;32.029343;119.537247;32.029194;119.550896;32.004971;119.551025;32.004997;119.556953;32.000858;119.556915;32.000751;119.55629;31.998152;119.556366;31.998199;119.573265;31.991657;119.573708;31.990023;119.581856;31.984358;119.581688;31.984112;119.582428;31.976711;119.581955;31.976707;119.555786;31.976521;119.555634;31.97648;119.556038;31.974701
丹阳15路,28,119.520838;32.058609;119.529877;32.055443;119.530167;32.054859;119.53154;32.045685;119.532059;32.045128;119.535576;32.040077;119.535782;32.03931;119.537117;32.029343;119.537247;32.029194;119.549355;32.008621;119.54953;32.008583;119.559547;32.005352;119.559036;32.004467;119.556473;31.998676;119.556572;31.998568;119.573227;31.991653;119.5737;31.989925;119.581856;31.984358;119.581688;31.984112;119.582428;31.976711;119.581955;31.976707;119.555641;31.976475;119.555656;31.976419;119.557892;31.970217;119.557892;31.970219;119.569473;31.954041;119.569427;31.953911;119.564583;31.953451
丹阳16路,36,119.613281;32.034908;119.611206;32.035717;119.610779;32.034885;119.609451;32.031361;119.609451;32.030998;119.612053;32.008461;119.610825;32.008434;119.608551;32.008404;119.608551;32.008347;119.608116;32.005108;119.606598;32.005096;119.592957;32.005463;119.592827;32.005402;119.594872;31.999249;119.591698;31.99822;119.572601;31.994236;119.572563;31.994144;119.573723;31.989353;119.574158;31.989202;119.581856;31.984358;119.581688;31.984112;119.580704;31.982937;119.580429;31.982901;119.568016;31.984381;119.567757;31.984552;119.555923;31.995815;119.555519;31.995737;119.543518;31.993065;119.543419;31.99361;119.542534;32.000305;119.541718;32.000305;119.5355;32.000076;119.535538;32.000397;119.535469;32.00396;119.534355;32.003967;119.524246;32.004124
丹阳17路,28,119.544907;31.995356;119.54673;31.996155;119.546768;31.995989;119.547318;31.993933;119.547966;31.994099;119.557289;31.99576;119.557869;31.995628;119.573662;31.98938;119.573753;31.989431;119.568924;32.00724;119.569069;32.007336;119.573982;32.007084;119.575188;32.007427;119.590721;32.012501;119.591209;32.012524;119.601265;32.011292;119.601265;32.011452;119.603096;32.022751;119.603104;32.02309;119.602478;32.034409;119.602432;32.03455;119.598549;32.035652;119.59864;32.03603;119.599876;32.04031;119.600479;32.040096;119.60434;32.038555;119.604362;32.038624;119.606773;32.048538
丹阳18路,20,119.493527;32.000838;119.494621;32.000397;119.494797;32.00116;119.495041;32.002171;119.495171;32.002159;119.503593;32.001919;119.503624;32.001747;119.505188;31.998962;119.50544;31.998966;119.556679;31.9995;119.556747;31.9998;119.559547;32.005352;119.560196;32.005131;119.570412;32.002361;119.570786;32.001404;119.572632;31.994148;119.57338;31.994362;119.591629;31.998138;119.591698;31.99822;119.591049;32.002262
丹阳19路,24,119.572174;31.985611;119.574158;31.989202;119.574348;31.989111;119.581955;31.984335;119.58226;31.984783;119.582817;31.990286;119.583733;31.99015;119.596848;31.993568;119.596924;31.992565;119.598396;31.9872;119.600128;31.985418;119.602905;31.983202;119.602776;31.983082;119.599815;31.978788;119.599869;31.978762;119.651428;31.951025;119.650215;31.949289;119.649483;31.947865;119.65107;31.946976;119.661522;31.941015;119.662552;31.940525;119.665779;31.946623;119.665848;31.946529;119.670014;31.944658
丹阳1路,24,119.538616;32.017641;119.5364;32.015678;119.53643;32.015629;119.539507;32.008747;119.540095;32.008999;119.54744;32.011921;119.548225;32.01059;119.550892;32.004968;119.551025;32.005003;119.556953;32.000858;119.556831;32.000401;119.556633;31.99851;119.55677;31.998442;119.572586;31.991745;119.573265;31.991657;119.584435;31.990143;119.584801;31.990191;119.596848;31.993568;119.596909;31.99365;119.596512;31.99822;119.596451;31.998316;119.592995;32.005367;119.592827;32.005402;119.593346;32.002697
丹阳201路,52,119.778702;32.084679;119.766525;32.085175;119.766548;32.08654;119.766632;32.09005;119.765411;32.090069;119.749298;32.090343;119.749306;32.091061;119.749817;32.106579;119.748444;32.106548;119.724411;32.106373;119.724365;32.106476;119.706833;32.112431;119.706779;32.11237;119.703499;32.108303;119.703354;32.107986;119.699806;32.098488;119.699478;32.098251;119.693031;32.094051;119.692673;32.093933;119.683487;32.091633;119.683212;32.09148;119.676926;32.087132;119.67672;32.086975;119.663963;32.072147;119.66362;32.071487;119.662727;32.068283;119.662819;32.067924;119.666664;32.059288;119.666481;32.059208;119.659096;32.050571;119.658958;32.050335;119.655777;32.041969;119.654984;32.041645;119.637428;32.032547;119.636925;32.032066;119.621185;32.011501;119.620377;32.011494;119.611717;32.011337;119.611763;32.011017;119.613396;31.997091;119.611549;31.997223;119.596512;31.998281;119.596451;31.998247;119.596855;31.993637;119.596565;31.993603;119.582741;31.990339;119.582848;31.98937;119.581924;31.984413;119.580795;31.985086;119.573753;31.989431;119.573677;31.989401;119.571388;31.985413
丹阳202路,32,119.571047;31.9848;119.571639;31.983836;119.571673;31.984043;119.574158;31.989202;119.574348;31.989111;119.581955;31.984335;119.58226;31.984783;119.582817;31.990286;119.583733;31.99015;119.596848;31.993568;119.596909;31.99365;119.596886;31.998159;119.597168;31.998138;119.613403;31.996986;119.613548;31.997084;119.612061;32.011169;119.612198;32.011272;119.621101;32.011368;119.621185;32.011501;119.639183;32.034019;119.639641;32.034363;119.674019;32.050175;119.674774;32.050636;119.692207;32.062099;119.69249;32.06234;119.697075;32.068714;119.697441;32.068871;119.71563;32.074402;119.716972;32.074524;119.766441;32.077175;119.766464;32.078945;119.766891;32.104591
丹阳203路,36,119.879318;32.0481;119.874107;32.053402;119.873619;32.054237;119.866219;32.066597;119.865944;32.066452;119.858673;32.063049;119.858665;32.063141;119.849976;32.07795;119.849892;32.07795;119.838348;32.077305;119.838371;32.077374;119.837646;32.090462;119.83754;32.090469;119.734566;32.090508;119.73278;32.09037;119.701248;32.088268;119.700203;32.088299;119.684647;32.090881;119.684204;32.090801;119.675812;32.086227;119.675529;32.08596;119.662811;32.071674;119.662468;32.071453;119.648445;32.066425;119.647415;32.065899;119.625183;32.05267;119.624695;32.052448;119.618561;32.051262;119.617538;32.051319;119.602318;32.053307;119.602287;32.052952;119.597908;32.034054;119.597832;32.033871;119.591438;32.020561;119.591354;32.02005;119.593307;32.00309
丹阳204(支线),38,119.862923;32.071303;119.859184;32.078503;119.858681;32.078487;119.828232;32.076725;119.827087;32.076717;119.754425;32.077164;119.754204;32.077156;119.711182;32.073486;119.70977;32.073036;119.696564;32.068424;119.696274;32.068218;119.692207;32.062099;119.691856;32.061848;119.673393;32.049809;119.671776;32.048935;119.639641;32.034363;119.639183;32.034019;119.621185;32.011501;119.620377;32.011494;119.611847;32.011486;119.611717;32.011337;119.61245;32.005108;119.60955;32.005096;119.592827;32.005402;119.593277;32.004208;119.596451;31.998247;119.596474;31.99786;119.596855;31.993637;119.596565;31.993603;119.582809;31.990377;119.582741;31.990305;119.583008;31.986347;119.582916;31.986019;119.581017;31.983124;119.580917;31.983061;119.571632;31.983833;119.571663;31.984035;119.571365;31.985418
